x1 x2 y
4.343307 7.074424 1
3.533385 7.688797 1
19.938494 2.346656 2
10.236956 18.213629 1
13.284534 3.763924 2
5.881374 24.809765 1
17.278072 20.834566 2
18.786869 18.167795 2
16.334023 22.083254 2
14.974260 19.048042 1
16.049574 9.448331 2
17.187414 6.726590 2
12.822212 3.335985 2
3.029083 5.931877 1
5.882972 5.404263 1
12.782372 3.451307 2
17.310980 25.151690 2
15.587954 7.630889 2
6.283438 17.839621 1
11.763506 2.416265 2
5.114284 15.065717 1
9.019707 9.679209 1
14.598075 18.128349 1
9.866777 8.725559 1
15.063725 10.322301 2
5.290480 20.980211 1
1.323550 23.128073 1
18.048223 17.019066 2
7.429551 18.699003 1
11.536604 23.200003 2
2.464713 14.859555 1
18.796253 17.285273 2
7.879189 10.998556 1
17.402924 14.685239 2
2.688220 8.121458 1
15.227097 17.281031 2
10.518947 20.932045 1
16.550100 2.174503 2
12.572251 20.411547 1
15.874541 25.064301 2
6.497931 7.983019 1
16.217239 4.417035 2
20.622171 23.131824 2
10.130284 12.859952 2
2.625301 11.449929 1
7.246870 25.580551 1
8.985998 7.289137 1
7.164937 12.843960 1
2.683693 21.506264 1
11.541499 6.428325 2
8.759923 16.904783 2
11.788268 12.165376 2
17.448517 16.441956 2
16.784874 11.355021 2
17.159185 11.683064 2
17.985432 22.786545 2
15.288633 17.880098 2
14.436815 2.736906 2
16.118910 16.992664 2
17.885626 20.382782 2
4.680506 18.667677 1
18.768658 4.555832 2
4.994477 9.193410 1
3.842371 9.365033 1
18.468275 7.821203 2
14.479921 17.733982 2
16.466019 2.711313 2
16.275276 21.360809 2
6.685786 3.918834 1
4.579733 10.994646 1
9.860853 11.467762 2
13.950445 4.517142 2
17.115780 20.742973 2
12.992889 3.705870 2
18.624634 18.871239 2
10.213033 13.790970 2
6.848635 7.610387 1
10.717315 6.812145 2
18.177320 5.334700 2
6.863430 6.614436 1
1.056556 24.519295 1
6.775032 22.215420 1
14.009814 19.188177 1
4.508262 3.118237 1
20.194328 21.376438 2
3.259286 23.531626 1
11.722291 18.697708 1
10.316695 22.713657 2
17.759718 5.867763 2
14.472963 10.096291 1
7.943926 15.312854 1
15.341832 13.501686 2
11.822792 2.146080 2
6.373685 6.790758 1
11.287034 12.660289 2
7.870401 3.261657 1
2.886398 22.233870 1
4.602727 10.981167 1
9.779809 23.344612 2
14.661967 21.654669 1
8.725973 5.508450 2
13.008109 26.192352 2
3.184668 23.727242 1
4.186488 22.065092 1
10.113808 15.308547 2
15.900165 26.251053 2
20.175070 4.213208 2
18.957663 24.488024 2
16.567812 17.569782 2
2.472757 13.537223 1
9.179561 13.498413 2
13.036538 22.888313 2
2.426440 26.063778 1
10.503277 11.612725 2
19.573553 4.241375 2
17.418512 26.209867 2
4.764961 9.179737 1
13.550356 8.547148 1
18.440569 9.128729 2
20.154186 17.601490 2
17.020477 9.276425 2
8.614240 2.173855 2
14.961925 24.237772 2
4.534007 17.979963 1
3.964605 25.134466 1
5.459559 4.822780 1
10.053623 23.519606 2
18.136515 24.737799 2
8.733386 25.902773 2
4.482715 6.692329 1
8.342369 17.387276 2
11.036707 19.352278 1
13.389395 19.342302 1
11.402365 24.383842 2
5.828298 18.883003 1
15.479505 13.609822 2
16.764627 6.416411 2
7.503542 10.350394 1
3.762275 12.441586 1
16.556555 5.241585 2
1.263229 5.623655 1
11.474907 8.174743 1
5.492865 15.543576 1
18.941107 23.102825 2
5.708702 12.429340 1
2.849875 13.586050 1
19.824858 24.018127 2
5.294817 8.950116 1
7.051603 16.663414 1
16.974117 11.741665 2
13.733127 20.504377 1
18.283884 15.342792 2
12.685762 4.490734 2
20.017706 10.093871 2
19.482082 12.682382 2
16.682844 5.471124 2
15.105999 7.814126 2
17.382032 13.826137 2
11.454578 21.772995 1
12.138154 9.285782 1
5.235718 18.954025 1
19.792986 21.706631 2
7.119750 18.141102 1
7.453895 11.540064 1
18.092960 11.751259 2
19.654324 26.536331 2
19.139288 4.854979 2
6.341664 2.875974 1
13.950954 13.971728 2
2.607681 13.704616 1
14.265031 23.621826 2
7.552520 26.648659 1
5.929513 6.873688 1
15.944611 10.739061 2
15.613531 22.690365 2
8.597489 25.474085 2
3.244107 10.102409 1
14.364490 14.190969 2
8.107375 15.966120 2
15.323989 15.683999 2
15.809010 13.171900 2
1.128512 3.097282 1
15.565913 3.162817 2
20.384195 9.409292 2
4.383534 2.920440 1
8.218279 20.494850 1
13.936809 7.156997 1
2.687803 5.338694 1
20.789656 15.331315 2
8.749327 16.209484 2
2.108213 2.857671 1
16.493185 21.807787 2
1.730321 15.489598 1
12.263221 25.717705 2
15.350249 11.998089 2
10.956936 12.973097 2
6.237668 25.577036 1
2.731924 9.305185 1
15.984601 13.851564 2
11.167388 17.881151 2
12.939043 15.622136 2
4.496600 25.157345 1
20.489975 6.888452 2
12.375080 15.655548 2
11.644367 26.838194 2
2.183266 2.751628 1
9.649032 10.026167 1
13.265082 20.059416 1
12.170474 17.592533 2
16.253574 10.152421 2
1.954835 22.546053 1
8.123239 14.004834 2
3.857776 10.232713 1
5.599676 16.467562 1
13.459756 20.823380 1
3.864483 4.989603 1
15.522885 20.665880 2
10.413481 7.290107 1
12.812988 9.839002 1
16.875069 19.262545 2
9.932893 10.195126 1
19.130150 8.979438 2
8.242293 11.510862 2
15.822599 14.633470 2
11.000372 13.681854 2
5.704904 25.617420 1
19.816740 22.647364 2
17.900099 17.639910 2
8.532617 17.758780 2
20.132221 8.360812 2
16.195425 17.233894 2
4.300304 2.293632 1
16.771809 6.191211 2
13.823763 3.171182 2
14.121968 12.347352 2
2.977152 22.876253 1
10.212930 22.983768 2
12.484274 21.071781 1
3.449782 14.093559 1
2.615905 2.370172 1
5.252901 2.935158 1
6.384787 10.049555 1
19.626759 24.504063 2
1.815119 14.784659 1
9.704316 26.196701 2
12.589877 4.282856 2
19.527287 23.112051 2
13.444281 11.675271 2
3.997642 22.158047 1
14.603402 7.766934 1
5.295948 2.080776 1
19.067871 6.003367 2
14.150434 18.186243 1
4.601926 23.572947 1
20.041393 20.989754 2
20.084642 10.345797 2
4.566278 3.503892 1
13.963335 14.239934 2
19.389629 19.483606 2
10.406496 9.179525 1
17.644497 18.260529 2
4.001977 21.607363 1
9.200225 4.608273 2
20.698547 9.411008 2
19.162172 8.313367 2
4.171741 6.117300 1
14.400481 22.676390 2
20.507607 5.848069 2
20.535957 13.386040 2
1.278098 13.178066 1
2.950875 24.318035 1
8.110158 26.549494 2
9.566170 24.613462 2
1.612673 15.243851 1
5.454587 10.682166 1
5.878101 12.903715 1
13.221868 22.996695 2
13.040607 16.697281 2
6.906187 17.398382 1
1.700277 2.948299 1
19.613068 4.312232 2
13.802251 25.192644 2
17.820799 26.890512 2
19.193710 24.150774 2
6.184740 5.605000 1
2.792180 19.188639 1
1.974770 5.006067 1
15.572770 19.785858 2
19.552462 23.165287 2
7.643641 26.065924 1
15.618551 18.314705 2
16.935762 19.585405 2
14.554201 23.138166 2
17.473179 24.375240 2
4.707297 15.848117 1
2.512497 9.126990 1
3.889646 17.926350 1
10.915343 20.957239 1
13.544370 9.313883 1
12.531059 21.325390 1
3.014190 16.479387 1
3.662004 23.596251 1
8.981246 15.340909 2
11.924968 15.790822 2
16.243427 19.268269 2
4.773737 8.448464 1
3.416678 19.214397 1
4.921816 10.019302 1
7.608724 14.122987 1
1.371117 2.437995 1
5.083713 22.931795 1
16.125282 19.332766 2
9.026501 14.960889 2
8.680827 16.750298 2
16.527481 22.826542 2
15.875755 15.168780 2
11.985221 24.833878 2
19.617498 8.689462 2
3.345413 6.033820 1
14.595767 5.882225 2
3.172152 13.404062 1
20.767012 14.863121 2
1.825521 21.961859 1
16.151411 11.613481 2
9.977616 10.137956 1
2.898459 26.953547 1
3.648004 2.473323 1
6.367021 6.064312 1
14.697860 3.284539 2
18.894217 20.154226 2
17.997120 16.168194 2
8.965793 2.236753 2
13.433879 26.106211 2
19.705915 12.672590 2
9.916730 18.312841 1
17.457636 5.705892 2
5.678876 3.236830 1
6.879815 2.633873 1
12.909685 3.614689 2
2.481154 4.760676 1
4.160305 24.332952 1
14.603593 20.719208 1
5.120942 26.147057 1
5.764497 13.252915 1
19.409590 8.023433 2
4.467456 12.230315 1
5.694225 8.185763 1
11.014131 18.941374 1
2.721033 6.522155 1
7.138046 22.692629 1
2.037378 23.927473 1
12.633644 21.595184 1
2.317011 21.693232 1
5.756918 16.112103 1
4.984000 24.082474 1
14.465387 4.991987 2
11.577842 10.973688 1
2.881454 3.213293 1
12.033622 16.869480 2
15.523733 17.943319 2
14.695970 4.064193 2
3.710891 2.804598 1
11.099120 16.142023 2
17.395758 20.570047 2
3.773347 20.758429 1
7.778570 13.056946 1
6.973969 4.864848 1
12.897754 26.587423 2
19.453169 14.481941 2
14.482576 16.318375 2
4.336741 21.585337 1
7.337685 24.073206 1
9.887583 18.395319 1
7.504122 20.576941 1
16.408134 25.002344 2
15.531492 26.189209 2
6.779131 10.755187 1
11.521224 22.269775 2
3.531579 15.925060 1
17.808189 22.066574 2
11.923436 20.133854 1
3.757479 15.961827 1
15.752228 4.754579 2
6.939603 6.735034 1
14.412041 7.058160 1
13.674676 5.501998 2
6.557460 12.191820 1
12.336021 21.675676 1
10.928604 26.380381 2
7.338901 21.835258 1
4.292332 26.688677 1
12.280833 19.663052 1
18.255573 11.271617 2
10.133393 20.609739 1
4.041247 7.912238 1
16.000542 18.747957 2
11.346812 16.129736 2
12.346049 24.331472 2
10.647006 2.527351 2
4.382183 20.320457 1
5.216129 14.584839 1
16.680435 4.205017 2
12.520959 14.837272 2
5.261880 8.301318 1
1.640082 13.947163 1
12.392007 5.337788 2
13.738102 7.145230 1
18.193747 23.478247 2
14.056620 5.299994 2
10.617623 19.209988 1
12.165736 24.228846 2
8.954944 21.284519 1
12.265256 15.981222 2
10.824275 7.004198 1
16.301163 10.772528 2
7.459194 23.175762 1
6.769365 23.611046 1
9.375702 25.532480 2
8.488262 13.933068 2
18.035725 19.086329 2
8.885202 24.347734 2
2.881546 12.634014 1
3.983970 15.983367 1
1.008112 12.941670 1
8.579321 12.505453 2
16.113859 20.834478 2
18.950817 21.514870 2
9.082715 12.491488 2
9.673749 24.682096 2
14.187744 5.470643 2
6.155568 13.909158 1
13.913859 11.434429 2
15.958843 9.627003 2
11.324058 7.021175 1
8.174548 15.723450 2
7.281087 9.446214 1
14.515009 23.315556 2
5.730621 18.645546 1
8.335656 25.407869 2
2.798273 9.950010 1
15.281825 25.582872 2
14.257607 17.178061 2
3.032595 26.423368 1
15.666363 11.248640 2
12.729823 26.246229 2
1.715349 25.831848 1
13.679761 10.021418 1
19.516371 20.097544 2
20.443880 13.946553 2
18.024080 9.108845 2
7.111191 16.613054 1
12.087427 19.251671 1
17.906492 13.513385 2
2.301270 19.107738 1
2.129216 23.796270 1
10.793118 2.716370 2
2.777271 20.618303 1
11.764094 20.579073 1
13.735657 4.314401 2
9.664595 14.052686 2
12.062229 10.232129 1
5.526284 9.790059 1
18.186571 9.284443 2
20.905968 24.591549 2
20.563347 22.167328 2
19.480364 13.695581 2
17.706957 8.843278 2
18.830177 6.177611 2
6.650941 3.885027 1
17.004780 11.572884 2
6.731545 11.890422 1
17.954096 8.618615 2
5.046199 21.293074 1
15.651357 2.941444 2
1.909082 19.807997 1
20.509684 5.092374 2
6.815988 9.372530 1
14.286325 11.871040 2
10.650509 25.772337 2
5.312762 26.819210 1
1.608523 5.685181 1
6.422044 21.794254 1
16.259367 6.550305 2
12.198001 24.075098 2
4.288096 8.858385 1
14.383540 17.404066 2
19.869171 14.070750 2
4.915065 17.099607 1
10.774807 13.671385 2
2.985151 7.608454 1
18.969425 22.115614 2
4.417144 13.992190 1
9.310522 4.857894 2
15.366000 13.281448 2
17.682983 15.012046 2
20.217369 7.753481 2
2.762603 11.541392 1
12.902030 6.109048 2
14.818336 15.940478 2
16.512825 12.230420 2
11.465426 22.544468 2
18.143187 23.648165 2
1.443409 5.274486 1
20.993034 26.575974 2
8.293892 21.171562 1
5.063915 4.838261 1
7.869271 21.957432 1
8.118328 3.338340 2
9.871942 11.119836 2
19.146193 26.171709 2
15.545241 13.682251 2
8.649132 16.610535 2
7.664332 18.982172 1
17.205326 3.581073 2
7.768520 6.284624 1
4.020495 19.578016 1
19.764950 10.855513 2
3.961540 20.992210 1
18.464554 3.384664 2
19.467278 22.329420 2
6.609336 21.869072 1
8.237629 9.687412 1
1.212342 11.848711 1
18.342535 22.681704 2
14.513188 2.491113 2
11.561574 3.747214 2
3.505502 13.949897 1
6.823453 23.835312 1
14.985297 16.290987 2
4.706458 5.555626 1
5.659013 5.859835 1
10.237798 24.056051 2
6.995504 25.796247 1
19.872011 15.064707 2
6.829506 19.375992 1
4.460711 11.625020 1
10.307787 13.605205 2
1.716954 25.164713 1
8.511280 14.383865 2
8.551933 2.862184 2
1.187048 17.243402 1
13.112740 2.096550 2
17.626457 15.730939 2
11.529006 5.069954 2
18.630419 4.343973 2
4.391843 24.934217 1
3.770785 4.229024 1
13.009508 14.852582 2
8.031144 26.052805 2
12.234237 18.537952 1
13.317986 16.276606 2
16.415476 4.534413 2
12.034429 21.123096 1
9.647276 11.676679 2
16.397236 9.847119 2
5.625069 14.529338 1
7.714246 7.886329 1
18.939425 20.821535 2
20.487953 3.085365 2
6.416051 20.629288 1
3.895823 14.404446 1
11.129422 16.110144 2
20.408346 20.443113 2
2.311586 6.460744 1
17.615274 10.065746 2
5.537327 26.193148 1
15.411748 19.213558 2
15.639139 16.071642 2
9.803133 23.918701 2
8.859310 18.421009 1
8.022172 24.485914 2
5.424922 10.038149 1
15.721830 21.337572 2
15.824577 2.738926 2
2.735910 13.545405 1
15.361988 11.471464 2
7.536088 2.019192 1
16.946741 24.501625 2
7.418257 6.757565 1
2.794784 21.453789 1
2.299538 14.337577 1
10.431572 2.192902 2
20.607527 7.191753 2
12.575479 15.384010 2
5.289234 24.492168 1
11.846050 17.362389 2
13.444232 2.978376 2
5.431024 12.085764 1
19.517567 18.211275 2
4.719738 9.147117 1
2.024154 6.339478 1
18.277819 21.730774 2
7.491827 19.560936 1
10.476091 24.851496 2
10.586308 12.198978 2
2.093494 19.129332 1
20.421160 15.767228 2
9.284815 22.873720 2
6.552274 18.612787 1
13.093079 17.499134 2
15.295317 3.961462 2
12.028294 12.255545 2
20.992611 5.215597 2
11.696951 4.229597 2
16.487143 20.797794 2
12.607279 18.063025 1
7.140650 20.782375 1
10.558861 2.544958 2
14.422708 16.418089 2
15.106948 3.360937 2
7.677143 8.004874 1
7.763986 18.497526 1
19.086514 8.093941 2
3.034706 16.758842 1
17.045237 16.491959 2
4.873578 22.144985 1
19.109035 24.475658 2
18.204739 7.982724 2
19.436735 6.094894 2
13.576792 16.630762 2
17.091921 15.329131 2
17.579762 4.197931 2
12.682640 25.268085 2
14.565419 11.659844 2
11.208035 9.260575 1
1.368182 4.551208 1
11.095917 16.548990 2
17.332911 24.817064 2
2.637470 9.893029 1
17.866234 18.650137 2
5.928892 15.039566 1
2.047985 20.921158 1
17.240112 3.770209 2
13.531453 13.735336 2
10.811617 20.553579 1
6.064398 19.440413 1
12.982381 24.267952 2
15.435936 4.146303 2
13.922251 22.091757 2
10.393515 18.200447 1
9.097284 22.575314 2
12.857667 8.593971 1
11.170599 24.664385 2
13.690555 7.662016 1
19.481941 26.985300 2
12.726066 2.266039 2
1.513338 3.399476 1
7.545650 26.987511 1
9.331773 6.223491 2
11.023554 8.860428 1
1.764575 5.392637 1
11.017955 4.443027 2
2.942662 4.107234 1
19.964220 26.681580 2
18.338448 15.931983 2
12.358418 15.729318 2
11.184095 7.664509 1
6.802080 13.138320 1
6.163923 17.434664 1
16.726522 7.273009 2
9.464186 26.655880 2
9.224601 2.988026 2
11.619036 10.986028 1
15.224434 19.132732 2
9.951270 2.033143 2
6.167366 26.350935 1
12.248281 18.739960 1
1.271169 4.334146 1
12.812656 10.558500 1
15.052895 5.540576 2
3.858975 14.656177 1
18.119358 21.041525 2
9.583638 15.435182 2
1.876348 3.842897 1
10.287065 13.855468 2
13.909271 6.329354 2
11.409030 20.189650 1
12.930082 22.829540 2
11.927851 20.438883 1
3.739497 19.937700 1
2.175862 7.149820 1
4.204968 19.239157 1
7.081005 18.083286 1
9.858614 12.948203 2
13.401506 21.003424 1
4.523586 25.767838 1
10.441987 13.603977 2
4.640270 15.272311 1
14.403037 10.556549 1
5.409174 26.355053 1
7.441395 19.566019 1
7.159418 5.603903 1
4.669992 20.772539 1
11.220770 21.470070 1
2.382275 13.108740 1
10.919458 3.555965 2
16.746946 24.507345 2
14.037351 26.088165 2
18.020147 26.476294 2
13.810834 12.361673 2
4.307370 5.396872 1
13.552325 18.910175 1
8.797759 9.491565 1
19.194162 10.476442 2
9.270310 2.850657 2
16.525080 3.200101 2
19.631016 5.713468 2
20.528152 12.415233 2
20.632750 24.152895 2
16.113340 25.202475 2
15.962630 6.229563 2
15.470388 15.414096 2
17.256430 23.010838 2
20.779444 23.376280 2
15.823340 24.916214 2
18.974173 14.232462 2
5.128424 12.599533 1
13.439807 21.774727 1
4.158988 2.469358 1
16.985800 7.554494 2
7.597831 3.647746 1
5.960656 20.214727 1
7.971096 19.806089 1
5.288442 12.718010 1
10.957164 21.148191 1
4.164284 15.440142 1
10.229246 17.681238 2
10.521236 18.157385 1
18.369503 14.800189 2
7.825233 4.912699 1
1.384346 16.856833 1
12.283981 20.809872 1
15.061920 3.394244 2
7.395679 3.291270 1
16.360268 15.355151 2
3.800668 26.455734 1
19.509943 26.797422 2
6.344975 10.043345 1
14.710785 4.041044 2
14.518301 14.895477 2
12.431777 21.423384 1
9.613237 10.490055 1
19.383511 13.279368 2
8.939890 15.122458 2
16.650654 18.606081 2
17.932642 12.053834 2
6.247414 25.957321 1
8.330312 7.349769 1
14.260989 3.060767 2
9.428834 9.534968 1
18.942722 23.302589 2
13.820019 7.206938 1
14.189045 18.309978 1
17.497059 12.221864 2
2.149935 24.412315 1
2.675881 13.362282 1
9.427818 23.658167 2
3.374690 8.700575 1
6.369600 11.787203 1
12.057938 15.271268 2
15.896830 2.320761 2
20.236862 13.866284 2
5.707770 12.426275 1
14.018486 22.052010 2
8.759737 15.134313 2
2.124465 2.572900 1
18.205925 22.026617 2
4.978903 13.020319 1
7.705747 4.256556 1
5.962499 18.051479 1
16.973665 25.667446 2
5.864850 13.366214 1
17.297800 24.909437 2
8.910645 23.777832 2
14.443560 26.375999 2
2.559358 25.697351 1
3.876354 9.084805 1
19.290438 4.886008 2
16.149990 3.312212 2
6.640314 12.945583 1
12.492364 11.189521 2
18.077099 10.869279 2
11.622475 21.209419 1
19.620472 7.692774 2
5.327494 4.436938 1
3.176563 23.175741 1
20.840191 9.063308 2
18.464338 20.941372 2
8.910600 5.880815 2
4.909564 14.089192 1
12.776096 4.875598 2
17.844513 14.995710 2
7.854698 18.991076 1
12.203935 11.014259 2
13.472022 13.251436 2
19.450100 14.420450 2
5.154247 9.950873 1
7.517178 25.773979 1
17.141338 23.300797 2
19.186571 11.004800 2
13.046286 23.009743 2
4.566278 15.120481 1
7.744154 11.650655 1
16.784334 18.111420 2
4.229649 14.059602 1
15.491241 26.213736 2
7.688319 14.398732 1
9.408575 8.093613 1
18.122826 26.683302 2
20.905973 20.404043 2
4.527578 6.179468 1
18.908703 26.778795 2
11.319420 16.269123 2
10.195504 10.970630 1
4.978650 20.678923 1
3.666277 15.333711 1
5.862124 15.843565 1
11.821492 21.309792 1
17.708183 12.951120 2
4.977750 2.294703 1
13.104470 16.693125 2
9.099113 14.516465 2
5.185557 2.854571 1
10.073460 21.232529 1
6.663496 13.423874 1
2.058530 20.875832 1
5.362610 9.400817 1
8.905603 23.246260 2
16.352303 7.767234 2
8.875546 5.327609 2
5.559043 14.380596 1
3.771602 20.759361 1
19.805426 22.602715 2
12.324817 26.046354 2
18.099457 25.421394 2
